full_path,relative_path_to_file,filename_with_extension,file_stem,extension,filesize,sha1
logs/MGS2-Demastered-Substance-Edition_Game.log,logs,MGS2-Demastered-Substance-Edition_Game.log,MGS2-Demastered-Substance-Edition_Game,log,4375,3e8e842512940016fb3d360bc56964fd9929bb5a
logs/MGS2-Demastered-Substance-Edition_Launcher.log,logs,MGS2-Demastered-Substance-Edition_Launcher.log,MGS2-Demastered-Substance-Edition_Launcher,log,4375,3e8e842512940016fb3d360bc56964fd9929bb5a
plugins/MGS2-Demastered-Substance-Edition.asi,plugins,MGS2-Demastered-Substance-Edition.asi,MGS2-Demastered-Substance-Edition,asi,921600,f90ef96fc74e57605f74d0f952bfbb1d73132c18
plugins/MGS2-Demastered-Substance-Edition.ini,plugins,MGS2-Demastered-Substance-Edition.ini,MGS2-Demastered-Substance-Edition,ini,367,89c13d2be088de084968a647d59b7be0e4547beb
textures/flatlist/ovr_stm/ovr_eu/_win/door_b00.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,door_b00.bmp.ctxr,door_b00.bmp,ctxr,1398528,7a474df9fff748acb974fe7f4b49c201cdb65081
textures/flatlist/ovr_stm/ovr_eu/_win/d_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,d_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,d_oil_ref_add_alp_ovl_mod1120.bmp,ctxr,5592864,d64cd5a68dbacaeeac0217c20420d1c3e31ae6b7
textures/flatlist/ovr_stm/ovr_eu/_win/ghost_pos.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,ghost_pos.bmp.ctxr,ghost_pos.bmp,ctxr,5592864,1886f34ba5a2dbd40fb9ee42e4ab8d6c7db1a889
textures/flatlist/ovr_stm/ovr_eu/_win/iro_boots.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,iro_boots.bmp.ctxr,iro_boots.bmp,ctxr,1398528,e3ab1d662195826efdbe9ae7a2953202e206ad81
textures/flatlist/ovr_stm/ovr_eu/_win/iro_hair_base.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,iro_hair_base.bmp.ctxr,iro_hair_base.bmp,ctxr,2796672,b8ae51f0b9ca129c8b6b6c36650f65ee1d648d74
textures/flatlist/ovr_stm/ovr_eu/_win/iro_hi_face.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,iro_hi_face.bmp.ctxr,iro_hi_face.bmp,ctxr,5592896,8e7d31a8172b4e3071926d443be53b683fb4083a
textures/flatlist/ovr_stm/ovr_eu/_win/iro_hi_face_bandage.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,iro_hi_face_bandage.bmp.ctxr,iro_hi_face_bandage.bmp,ctxr,5592896,ec372d70bc096c80a6dec420b5b53a2abf32891e
textures/flatlist/ovr_stm/ovr_eu/_win/iro_snawear.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,iro_snawear.bmp.ctxr,iro_snawear.bmp,ctxr,3712,256f1f5190c83c2bd55c0566ed53cfd6d2405b5f
textures/flatlist/ovr_stm/ovr_eu/_win/m3l_gou_02msk.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,m3l_gou_02msk.bmp.ctxr,m3l_gou_02msk.bmp,ctxr,175168,1e13d19e6f8f7051e4b0a48639a74598d3f5e604
textures/flatlist/ovr_stm/ovr_eu/_win/megami.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,megami.bmp.ctxr,megami.bmp,ctxr,349920,d91488ee2ff18282eb3d3766538d883669f49357
textures/flatlist/ovr_stm/ovr_eu/_win/n_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,n_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,n_oil_ref_add_alp_ovl_mod1120.bmp,ctxr,5592864,e42f516a6eece86bbbb793d3416ca93057a77c24
textures/flatlist/ovr_stm/ovr_eu/_win/org_chest.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,org_chest.bmp.ctxr,org_chest.bmp,ctxr,2796672,659f885050429c072099feda82f1603b17f60366
textures/flatlist/ovr_stm/ovr_eu/_win/police_pos.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,police_pos.bmp.ctxr,police_pos.bmp,ctxr,5592864,db0267fc508514585a0c5db536af3822da60d5c2
textures/flatlist/ovr_stm/ovr_eu/_win/sel_bag2blood.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,sel_bag2blood.bmp.ctxr,sel_bag2blood.bmp,ctxr,349920,433cbf9302da74c1eca9620f1570d88f490c4a39
textures/flatlist/ovr_stm/ovr_eu/_win/sel_boots.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,sel_boots.bmp.ctxr,sel_boots.bmp,ctxr,1398528,20306c5ec0ee35f19f4d18650bbd3cbe5409ce93
textures/flatlist/ovr_stm/ovr_eu/_win/sna_body_ss01dt.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,sna_body_ss01dt.bmp.ctxr,sna_body_ss01dt.bmp,ctxr,2796672,e548e80411aecba849ac5ed8531089bcd2b91f70
textures/flatlist/ovr_stm/ovr_eu/_win/sna_hair1_alp_ovl.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,sna_hair1_alp_ovl.bmp.ctxr,sna_hair1_alp_ovl.bmp,ctxr,699488,92a9845727c817cb50a300a27236a75ef96ffd4b
textures/flatlist/ovr_stm/ovr_eu/_win/sna_hi_face_shave.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,sna_hi_face_shave.bmp.ctxr,sna_hi_face_shave.bmp,ctxr,5592896,7f9072bac86aaa4009a5213ba48ef170d99e2dc0
textures/flatlist/ovr_stm/ovr_eu/_win/s_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,s_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,s_oil_ref_add_alp_ovl_mod1120.bmp,ctxr,5592864,0354d4fce1c4fb0151ca42f586e5e24cfe5eb337
textures/flatlist/ovr_stm/ovr_eu/_win/w00a_pol1.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w00a_pol1.bmp.ctxr,w00a_pol1.bmp,ctxr,175168,2bd7ae89b406ea9ed497cdd55361399c138c75ce
textures/flatlist/ovr_stm/ovr_eu/_win/w01a0_box00.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w01a0_box00.bmp.ctxr,w01a0_box00.bmp,ctxr,175168,56a68e1619be5333f309de3be49129edcd9e3900
textures/flatlist/ovr_stm/ovr_eu/_win/w01a0_box002.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w01a0_box002.bmp.ctxr,w01a0_box002.bmp,ctxr,175168,8973745760ad07c4d60d3ae63aa298ab15a1d01f
textures/flatlist/ovr_stm/ovr_eu/_win/w01a0_fl00_bld080_ovl.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w01a0_fl00_bld080_ovl.bmp.ctxr,w01a0_fl00_bld080_ovl.bmp,ctxr,2796672,e573b5be0ad8244659c9a6a7f3e785a50f1513b3
textures/flatlist/ovr_stm/ovr_eu/_win/w01a0_fl02_bld080_ovl.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w01a0_fl02_bld080_ovl.bmp.ctxr,w01a0_fl02_bld080_ovl.bmp,ctxr,2796672,1ff169beb678c0f884171c12059b11458321fd73
textures/flatlist/ovr_stm/ovr_eu/_win/w01b_wlp03_bld075_ovl.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w01b_wlp03_bld075_ovl.bmp.ctxr,w01b_wlp03_bld075_ovl.bmp,ctxr,349920,ec8cf716907e8154a183f4551c1f9aaadd875f19
textures/flatlist/ovr_stm/ovr_eu/_win/w01c_flp00_bld095_ovl.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w01c_flp00_bld095_ovl.bmp.ctxr,w01c_flp00_bld095_ovl.bmp,ctxr,349952,6381fa47957c009692073a20d31c1ef7ae92e238
textures/flatlist/ovr_stm/ovr_eu/_win/w03a_pp02.bmp_09b1a01b9996f568e8ca8e878bee4475.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w03a_pp02.bmp_09b1a01b9996f568e8ca8e878bee4475.ctxr,w03a_pp02.bmp_09b1a01b9996f568e8ca8e878bee4475,ctxr,1398560,98253e8f48b4a6d203884a8e6a92347670d52b23
textures/flatlist/ovr_stm/ovr_eu/_win/w11a2_closed_shatter.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w11a2_closed_shatter.bmp.ctxr,w11a2_closed_shatter.bmp,ctxr,2796672,803d668f836833592984be4664cd844b4d31c637
textures/flatlist/ovr_stm/ovr_eu/_win/w11_drum_f1.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w11_drum_f1.bmp.ctxr,w11_drum_f1.bmp,ctxr,699488,f2dc5b69d5596cb1eaaee49a253a9dfb153e5575
textures/flatlist/ovr_stm/ovr_eu/_win/w24a_flag_usa.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w24a_flag_usa.bmp.ctxr,w24a_flag_usa.bmp,ctxr,1398528,a767c9f57f8adc3011ddb2587d04d390ba32bbd1
textures/flatlist/ovr_stm/ovr_eu/_win/w24c1_rev_disp_01.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w24c1_rev_disp_01.bmp.ctxr,w24c1_rev_disp_01.bmp,ctxr,1398528,4ef5f43025127e5a97b4d07f67e38a463e69fc10
textures/flatlist/ovr_stm/ovr_eu/_win/w32a_asi00.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w32a_asi00.bmp.ctxr,w32a_asi00.bmp,ctxr,2796672,4869ae5e890f4c20631f22c3c1b846d7b8d2e87c
textures/flatlist/ovr_stm/ovr_eu/_win/w43a_wall_right_08_alp_ovl.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w43a_wall_right_08_alp_ovl.bmp.ctxr,w43a_wall_right_08_alp_ovl.bmp,ctxr,1398528,499567ff79c3303a2219374c9c5a1ae8d06fd3d8
textures/flatlist/ovr_stm/ovr_eu/_win/zoe_pos_n.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,zoe_pos_n.bmp.ctxr,zoe_pos_n.bmp,ctxr,5592864,d6536262b10bff84103f69dc76fd98f31ed563fd
textures/flatlist/ovr_stm/ovr_jp/_win/door_b00.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,door_b00.bmp.ctxr,door_b00.bmp,ctxr,1398528,7a474df9fff748acb974fe7f4b49c201cdb65081
textures/flatlist/ovr_stm/ovr_jp/_win/d_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,d_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,d_oil_ref_add_alp_ovl_mod1120.bmp,ctxr,5592864,d64cd5a68dbacaeeac0217c20420d1c3e31ae6b7
textures/flatlist/ovr_stm/ovr_jp/_win/ghost_pos.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,ghost_pos.bmp.ctxr,ghost_pos.bmp,ctxr,5592864,1886f34ba5a2dbd40fb9ee42e4ab8d6c7db1a889
textures/flatlist/ovr_stm/ovr_jp/_win/iro_boots.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,iro_boots.bmp.ctxr,iro_boots.bmp,ctxr,1398528,e3ab1d662195826efdbe9ae7a2953202e206ad81
textures/flatlist/ovr_stm/ovr_jp/_win/iro_hair_base.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,iro_hair_base.bmp.ctxr,iro_hair_base.bmp,ctxr,2796672,b8ae51f0b9ca129c8b6b6c36650f65ee1d648d74
textures/flatlist/ovr_stm/ovr_jp/_win/iro_hi_face.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,iro_hi_face.bmp.ctxr,iro_hi_face.bmp,ctxr,5592896,8e7d31a8172b4e3071926d443be53b683fb4083a
textures/flatlist/ovr_stm/ovr_jp/_win/iro_hi_face_bandage.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,iro_hi_face_bandage.bmp.ctxr,iro_hi_face_bandage.bmp,ctxr,5592896,ec372d70bc096c80a6dec420b5b53a2abf32891e
textures/flatlist/ovr_stm/ovr_jp/_win/iro_snawear.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,iro_snawear.bmp.ctxr,iro_snawear.bmp,ctxr,3712,256f1f5190c83c2bd55c0566ed53cfd6d2405b5f
textures/flatlist/ovr_stm/ovr_jp/_win/m3l_gou_02msk.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,m3l_gou_02msk.bmp.ctxr,m3l_gou_02msk.bmp,ctxr,175168,1e13d19e6f8f7051e4b0a48639a74598d3f5e604
textures/flatlist/ovr_stm/ovr_jp/_win/megami.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,megami.bmp.ctxr,megami.bmp,ctxr,349920,d91488ee2ff18282eb3d3766538d883669f49357
textures/flatlist/ovr_stm/ovr_jp/_win/n_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,n_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,n_oil_ref_add_alp_ovl_mod1120.bmp,ctxr,5592864,e42f516a6eece86bbbb793d3416ca93057a77c24
textures/flatlist/ovr_stm/ovr_jp/_win/org_chest.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,org_chest.bmp.ctxr,org_chest.bmp,ctxr,2796672,659f885050429c072099feda82f1603b17f60366
textures/flatlist/ovr_stm/ovr_jp/_win/police_pos.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,police_pos.bmp.ctxr,police_pos.bmp,ctxr,5592864,db0267fc508514585a0c5db536af3822da60d5c2
textures/flatlist/ovr_stm/ovr_jp/_win/sel_bag2blood.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,sel_bag2blood.bmp.ctxr,sel_bag2blood.bmp,ctxr,349920,433cbf9302da74c1eca9620f1570d88f490c4a39
textures/flatlist/ovr_stm/ovr_jp/_win/sel_boots.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,sel_boots.bmp.ctxr,sel_boots.bmp,ctxr,1398528,20306c5ec0ee35f19f4d18650bbd3cbe5409ce93
textures/flatlist/ovr_stm/ovr_jp/_win/sna_body_ss01dt.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,sna_body_ss01dt.bmp.ctxr,sna_body_ss01dt.bmp,ctxr,2796672,e548e80411aecba849ac5ed8531089bcd2b91f70
textures/flatlist/ovr_stm/ovr_jp/_win/sna_hair1_alp_ovl.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,sna_hair1_alp_ovl.bmp.ctxr,sna_hair1_alp_ovl.bmp,ctxr,699488,92a9845727c817cb50a300a27236a75ef96ffd4b
