full_path,relative_path_to_file,filename_with_extension,file_stem,extension,filesize,sha1
logs/MGS2-Demastered-Substance-Edition_Game.log,logs,MGS2-Demastered-Substance-Edition_Game.log,MGS2-Demastered-Substance-Edition_Game,log,4375,3e8e842512940016fb3d360bc56964fd9929bb5a
logs/MGS2-Demastered-Substance-Edition_Launcher.log,logs,MGS2-Demastered-Substance-Edition_Launcher.log,MGS2-Demastered-Substance-Edition_Launcher,log,4375,3e8e842512940016fb3d360bc56964fd9929bb5a
plugins/MGS2-Demastered-Substance-Edition.asi,plugins,MGS2-Demastered-Substance-Edition.asi,MGS2-Demastered-Substance-Edition,asi,921600,2fdddf94750392bab1b7c4ec0632b9811fc1ce22
plugins/MGS2-Demastered-Substance-Edition.ini,plugins,MGS2-Demastered-Substance-Edition.ini,MGS2-Demastered-Substance-Edition,ini,367,89c13d2be088de084968a647d59b7be0e4547beb
textures/flatlist/ovr_stm/ovr_eu/_win/door_b00.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,door_b00.bmp.ctxr,door_b00.bmp,ctxr,1398528,f79f31c8fcbd1876e67c86afc9c53219d7c7dcf5
textures/flatlist/ovr_stm/ovr_eu/_win/d_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,d_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,d_oil_ref_add_alp_ovl_mod1120.bmp,ctxr,5592864,ab79989eb69fe6d22b4cd892a6cee67707aa6488
textures/flatlist/ovr_stm/ovr_eu/_win/ghost_pos.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,ghost_pos.bmp.ctxr,ghost_pos.bmp,ctxr,5592864,aef476faa4596c1143587fe571a9dd3196250184
textures/flatlist/ovr_stm/ovr_eu/_win/iro_boots.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,iro_boots.bmp.ctxr,iro_boots.bmp,ctxr,1398528,9b3803c3844eee9a7c6862aae3d1ee8fb15d02a1
textures/flatlist/ovr_stm/ovr_eu/_win/iro_hair_base.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,iro_hair_base.bmp.ctxr,iro_hair_base.bmp,ctxr,2796672,f08224b3aeb8eb5fe1ed537bac98ddef73a942eb
textures/flatlist/ovr_stm/ovr_eu/_win/iro_hi_face.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,iro_hi_face.bmp.ctxr,iro_hi_face.bmp,ctxr,5592896,d223ea5878b0c3f13b675db943d1cccfb5c12486
textures/flatlist/ovr_stm/ovr_eu/_win/iro_hi_face_bandage.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,iro_hi_face_bandage.bmp.ctxr,iro_hi_face_bandage.bmp,ctxr,5592896,f34c430d86886001f3423f739ec03db1eeaf1f92
textures/flatlist/ovr_stm/ovr_eu/_win/iro_snawear.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,iro_snawear.bmp.ctxr,iro_snawear.bmp,ctxr,5760,9e0c8c9eb74b59e9882378c1ad0d79ebc555de9e
textures/flatlist/ovr_stm/ovr_eu/_win/m3l_gou_02msk.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,m3l_gou_02msk.bmp.ctxr,m3l_gou_02msk.bmp,ctxr,175168,1e13d19e6f8f7051e4b0a48639a74598d3f5e604
textures/flatlist/ovr_stm/ovr_eu/_win/megami.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,megami.bmp.ctxr,megami.bmp,ctxr,349920,8456971db14b9e8ef64c9f590ee238539b9cacde
textures/flatlist/ovr_stm/ovr_eu/_win/n_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,n_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,n_oil_ref_add_alp_ovl_mod1120.bmp,ctxr,5592864,fba6b8c6e3b504e907d236e0961f4f099d9157f1
textures/flatlist/ovr_stm/ovr_eu/_win/org_chest.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,org_chest.bmp.ctxr,org_chest.bmp,ctxr,2796672,d98a3426a8e3dd83617e3afbb5f9c3c5b4de5c23
textures/flatlist/ovr_stm/ovr_eu/_win/police_pos.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,police_pos.bmp.ctxr,police_pos.bmp,ctxr,5592864,fe119a87ee3ed426cbdeb2e9250ebeb8dab10cc0
textures/flatlist/ovr_stm/ovr_eu/_win/sel_bag2blood.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,sel_bag2blood.bmp.ctxr,sel_bag2blood.bmp,ctxr,349920,6dbee79b6d2a882dbefc0b974b730f0813f44af3
textures/flatlist/ovr_stm/ovr_eu/_win/sel_boots.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,sel_boots.bmp.ctxr,sel_boots.bmp,ctxr,1398528,3f5c66a2c545466607cddf78320613836c5e79b7
textures/flatlist/ovr_stm/ovr_eu/_win/sna_body_ss01dt.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,sna_body_ss01dt.bmp.ctxr,sna_body_ss01dt.bmp,ctxr,2796672,cd8fd25cb9313a0ed2e69b7b90e50d9cc715996b
textures/flatlist/ovr_stm/ovr_eu/_win/sna_hair1_alp_ovl.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,sna_hair1_alp_ovl.bmp.ctxr,sna_hair1_alp_ovl.bmp,ctxr,175168,3915b9cc8c7071ab8f00433e9d60ea00cf1c3918
textures/flatlist/ovr_stm/ovr_eu/_win/sna_hi_face_shave.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,sna_hi_face_shave.bmp.ctxr,sna_hi_face_shave.bmp,ctxr,5592896,3e9786230316ba0dd04668f6c42bbf23b28bb5c3
textures/flatlist/ovr_stm/ovr_eu/_win/s_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,s_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,s_oil_ref_add_alp_ovl_mod1120.bmp,ctxr,5592864,96ac39c5c2976b25b88ed66389ec4aaaf7626c27
textures/flatlist/ovr_stm/ovr_eu/_win/w00a_pol1.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w00a_pol1.bmp.ctxr,w00a_pol1.bmp,ctxr,175168,6de4da7a24403ac12855394b8ccc087d5f037338
textures/flatlist/ovr_stm/ovr_eu/_win/w01a0_box00.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w01a0_box00.bmp.ctxr,w01a0_box00.bmp,ctxr,175168,cb3a5ccb7dd03cd5f870ddecb212532fb7cd1df4
textures/flatlist/ovr_stm/ovr_eu/_win/w01a0_box002.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w01a0_box002.bmp.ctxr,w01a0_box002.bmp,ctxr,175168,13957b512701a3263139aef6dc18c1fc99b3f87f
textures/flatlist/ovr_stm/ovr_eu/_win/w01a0_fl00_bld080_ovl.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w01a0_fl00_bld080_ovl.bmp.ctxr,w01a0_fl00_bld080_ovl.bmp,ctxr,2796672,e573b5be0ad8244659c9a6a7f3e785a50f1513b3
textures/flatlist/ovr_stm/ovr_eu/_win/w01a0_fl02_bld080_ovl.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w01a0_fl02_bld080_ovl.bmp.ctxr,w01a0_fl02_bld080_ovl.bmp,ctxr,2796672,1ff169beb678c0f884171c12059b11458321fd73
textures/flatlist/ovr_stm/ovr_eu/_win/w01b_wlp03_bld075_ovl.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w01b_wlp03_bld075_ovl.bmp.ctxr,w01b_wlp03_bld075_ovl.bmp,ctxr,349920,ec8cf716907e8154a183f4551c1f9aaadd875f19
textures/flatlist/ovr_stm/ovr_eu/_win/w01c_flp00_bld095_ovl.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w01c_flp00_bld095_ovl.bmp.ctxr,w01c_flp00_bld095_ovl.bmp,ctxr,349952,6381fa47957c009692073a20d31c1ef7ae92e238
textures/flatlist/ovr_stm/ovr_eu/_win/w03a_pp02.bmp_09b1a01b9996f568e8ca8e878bee4475.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w03a_pp02.bmp_09b1a01b9996f568e8ca8e878bee4475.ctxr,w03a_pp02.bmp_09b1a01b9996f568e8ca8e878bee4475,ctxr,1398560,b922ad2856ffe6b9e88418052aa15e5b2e947d38
textures/flatlist/ovr_stm/ovr_eu/_win/w11a2_closed_shatter.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w11a2_closed_shatter.bmp.ctxr,w11a2_closed_shatter.bmp,ctxr,2796672,4c33f4a2cd15686c9117f4bbcbfce0f1896b7e60
textures/flatlist/ovr_stm/ovr_eu/_win/w11_drum_f1.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w11_drum_f1.bmp.ctxr,w11_drum_f1.bmp,ctxr,699488,9d676da4657d08e6e2769fda5b1e3dd75a43cab5
textures/flatlist/ovr_stm/ovr_eu/_win/w24a_flag_usa.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w24a_flag_usa.bmp.ctxr,w24a_flag_usa.bmp,ctxr,1398528,a28eebbfaeafcff28b35ca7ab16a3cd2c5672145
textures/flatlist/ovr_stm/ovr_eu/_win/w24c1_rev_disp_01.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w24c1_rev_disp_01.bmp.ctxr,w24c1_rev_disp_01.bmp,ctxr,1398528,c810f21468b46a0d6947706de91e440d9a03d21c
textures/flatlist/ovr_stm/ovr_eu/_win/w32a_asi00.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w32a_asi00.bmp.ctxr,w32a_asi00.bmp,ctxr,2796672,e5007e30a9088eb768b83086fcd3157f3465ca94
textures/flatlist/ovr_stm/ovr_eu/_win/w43a_wall_right_08_alp_ovl.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,w43a_wall_right_08_alp_ovl.bmp.ctxr,w43a_wall_right_08_alp_ovl.bmp,ctxr,1398528,499567ff79c3303a2219374c9c5a1ae8d06fd3d8
textures/flatlist/ovr_stm/ovr_eu/_win/zoe_pos_n.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,zoe_pos_n.bmp.ctxr,zoe_pos_n.bmp,ctxr,5592864,5b17ac72635ccd039e1491bdfb69287458e51625
textures/flatlist/ovr_stm/ovr_jp/_win/door_b00.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,door_b00.bmp.ctxr,door_b00.bmp,ctxr,1398528,f79f31c8fcbd1876e67c86afc9c53219d7c7dcf5
textures/flatlist/ovr_stm/ovr_jp/_win/d_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,d_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,d_oil_ref_add_alp_ovl_mod1120.bmp,ctxr,5592864,ab79989eb69fe6d22b4cd892a6cee67707aa6488
textures/flatlist/ovr_stm/ovr_jp/_win/ghost_pos.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,ghost_pos.bmp.ctxr,ghost_pos.bmp,ctxr,5592864,aef476faa4596c1143587fe571a9dd3196250184
textures/flatlist/ovr_stm/ovr_jp/_win/iro_boots.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,iro_boots.bmp.ctxr,iro_boots.bmp,ctxr,1398528,9b3803c3844eee9a7c6862aae3d1ee8fb15d02a1
textures/flatlist/ovr_stm/ovr_jp/_win/iro_hair_base.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,iro_hair_base.bmp.ctxr,iro_hair_base.bmp,ctxr,2796672,f08224b3aeb8eb5fe1ed537bac98ddef73a942eb
textures/flatlist/ovr_stm/ovr_jp/_win/iro_hi_face.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,iro_hi_face.bmp.ctxr,iro_hi_face.bmp,ctxr,5592896,d223ea5878b0c3f13b675db943d1cccfb5c12486
textures/flatlist/ovr_stm/ovr_jp/_win/iro_hi_face_bandage.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,iro_hi_face_bandage.bmp.ctxr,iro_hi_face_bandage.bmp,ctxr,5592896,f34c430d86886001f3423f739ec03db1eeaf1f92
textures/flatlist/ovr_stm/ovr_jp/_win/iro_snawear.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,iro_snawear.bmp.ctxr,iro_snawear.bmp,ctxr,5760,9e0c8c9eb74b59e9882378c1ad0d79ebc555de9e
textures/flatlist/ovr_stm/ovr_jp/_win/m3l_gou_02msk.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,m3l_gou_02msk.bmp.ctxr,m3l_gou_02msk.bmp,ctxr,175168,1e13d19e6f8f7051e4b0a48639a74598d3f5e604
textures/flatlist/ovr_stm/ovr_jp/_win/megami.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,megami.bmp.ctxr,megami.bmp,ctxr,349920,8456971db14b9e8ef64c9f590ee238539b9cacde
textures/flatlist/ovr_stm/ovr_jp/_win/n_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,n_oil_ref_add_alp_ovl_mod1120.bmp.ctxr,n_oil_ref_add_alp_ovl_mod1120.bmp,ctxr,5592864,fba6b8c6e3b504e907d236e0961f4f099d9157f1
textures/flatlist/ovr_stm/ovr_jp/_win/org_chest.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,org_chest.bmp.ctxr,org_chest.bmp,ctxr,2796672,d98a3426a8e3dd83617e3afbb5f9c3c5b4de5c23
textures/flatlist/ovr_stm/ovr_jp/_win/police_pos.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,police_pos.bmp.ctxr,police_pos.bmp,ctxr,5592864,fe119a87ee3ed426cbdeb2e9250ebeb8dab10cc0
textures/flatlist/ovr_stm/ovr_jp/_win/sel_bag2blood.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,sel_bag2blood.bmp.ctxr,sel_bag2blood.bmp,ctxr,349920,6dbee79b6d2a882dbefc0b974b730f0813f44af3
textures/flatlist/ovr_stm/ovr_jp/_win/sel_boots.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,sel_boots.bmp.ctxr,sel_boots.bmp,ctxr,1398528,3f5c66a2c545466607cddf78320613836c5e79b7
textures/flatlist/ovr_stm/ovr_jp/_win/sna_body_ss01dt.bmp.ctxr,textures/flatlist/ovr_stm/ovr_jp/_win,sna_body_ss01dt.bmp.ctxr,sna_body_ss01dt.bmp,ctxr,2796672,cd8fd25cb9313a0ed2e69b7b90e50d9cc715996b
